Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
663.562,TraderThree,Tick,130,107,23,107,156200,155900,6968,-19075568,1198332,BREACH
663.703,TraderOne,Tick,3643,3644,-1,1,156200,155900,41112,-352812,-353112,OK
663.703,TraderTwo,Tick,0,10,-10,0,156200,155900,294,1468706,-93294,OK
663.703,TraderThree,Tick,130,107,23,107,156200,155900,6968,-19075568,1198332,BREACH
663.984,TraderOne,Tick,3643,3644,-1,1,156200,155900,41112,-352812,-353112,OK
663.984,TraderTwo,Tick,0,10,-10,0,156200,155900,294,1468706,-93294,OK
663.984,TraderThree,Tick,130,107,23,107,156200,155900,6968,-19075568,1198332,BREACH
664.25,TraderOne,Tick,3643,3644,-1,1,156200,155900,41112,-352812,-353112,OK
664.25,TraderTwo,Tick,0,10,-10,0,156200,155900,294,1468706,-93294,OK
664.25,TraderThree,Tick,130,107,23,107,156200,155900,6968,-19075568,1198332,BREACH
664.562,TraderOne,Tick,3653,3644,9,-9,155700,155800,40956,-353656,-354556,OK
664.562,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
664.562,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
664.75,TraderOne,Tick,3653,3644,9,-9,155700,155800,40956,-353656,-354556,OK
664.75,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
664.75,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
665.046,TraderOne,Tick,3653,3644,9,-9,155700,155800,40956,-353656,-354556,OK
665.046,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
665.046,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
665.203,TraderOne,Tick,3653,3644,9,-9,155700,155900,40956,-353656,-355456,OK
665.203,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
665.203,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
665.5,TraderOne,Tick,3653,3644,9,-9,155700,155900,40956,-353656,-355456,OK
665.5,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
665.5,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
665.703,TraderOne,Tick,3653,3644,9,-9,155700,155900,40956,-353656,-355456,OK
665.703,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
665.703,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
665.968,TraderOne,Tick,3653,3644,9,-9,155700,155900,40956,-353656,-355456,OK
665.968,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
665.968,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
666.25,TraderOne,Tick,3653,3654,-1,1,156500,155900,40800,-354500,-354800,OK
666.25,TraderTwo,Tick,0,10,-10,0,156500,155900,294,1468706,-93294,OK
666.25,TraderThree,Tick,130,107,23,107,156500,155900,6968,-19075568,1198332,BREACH
666.484,TraderOne,Tick,3653,3654,-1,1,156500,155900,40800,-354500,-354800,OK
666.484,TraderTwo,Tick,0,10,-10,0,156500,155900,294,1468706,-93294,OK
666.484,TraderThree,Tick,130,107,23,107,156500,155900,6968,-19075568,1198332,BREACH
666.734,TraderOne,Tick,3653,3654,-1,1,156500,155900,40800,-354500,-354800,OK
666.734,TraderTwo,Tick,0,10,-10,0,156500,155900,294,1468706,-93294,OK
666.734,TraderThree,Tick,130,107,23,107,156500,155900,6968,-19075568,1198332,BREACH
667.109,TraderOne,Tick,3653,3664,-11,1,156700,156600,41113,1212187,-354913,OK
667.109,TraderTwo,Tick,0,10,-10,0,156700,156600,294,1468706,-98294,OK
667.109,TraderThree,Tick,130,107,23,107,156700,156600,6968,-19075568,1284732,BREACH
667.296,TraderOne,Tick,3653,3664,-11,11,156700,156800,41113,-356813,-355713,OK
667.296,TraderTwo,Tick,0,10,-10,0,156700,156800,294,1468706,-98294,OK
667.296,TraderThree,Tick,130,107,23,107,156700,156800,6968,-19075568,1306132,BREACH
667.546,TraderOne,Tick,3663,3664,-1,1,156800,156800,41427,-359127,-359127,OK
667.546,TraderTwo,Tick,0,10,-10,0,156800,156800,294,1468706,-99294,OK
667.546,TraderThree,Tick,130,107,23,107,156800,156800,6968,-19075568,1308432,BREACH
667.718,TraderOne,Tick,3663,3664,-1,1,156800,156800,41427,-359127,-359127,OK
667.718,TraderTwo,Tick,0,10,-10,0,156800,156800,294,1468706,-99294,OK
667.718,TraderThree,Tick,130,107,23,107,156800,156800,6968,-19075568,1308432,BREACH
668.0,TraderOne,Tick,3663,3664,-1,1,156800,156800,41427,-359127,-359127,OK
668.0,TraderTwo,Tick,0,10,-10,0,156800,156800,294,1468706,-99294,OK
668.0,TraderThree,Tick,130,107,23,107,156800,156800,6968,-19075568,1308432,BREACH
668.203,TraderOne,Tick,3663,3664,-1,1,156800,156800,41427,-359127,-359127,OK
668.203,TraderTwo,Tick,0,10,-10,0,156800,156800,294,1468706,-99294,OK
668.203,TraderThree,Tick,130,107,23,107,156800,156800,6968,-19075568,1308432,BREACH
668.531,TraderOne,Tick,3663,3664,-1,1,156800,156400,41427,-359127,-359427,OK
668.531,TraderTwo,Tick,0,10,-10,0,156800,156400,294,1468706,-98294,OK
668.531,TraderThree,Tick,130,107,23,107,156800,156400,6968,-19075568,1263332,BREACH
668.75,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
668.75,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
668.75,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
669.015,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
669.015,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
669.015,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
669.218,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
669.218,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
669.218,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
669.468,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
669.468,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
669.468,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
669.796,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
669.796,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
669.796,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
670.046,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
670.046,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
670.046,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
670.265,TraderOne,Tick,3663,3674,-11,11,156700,156300,41740,-358440,-361740,OK
670.265,TraderTwo,Tick,0,10,-10,0,156700,156300,294,1468706,-97294,OK
670.265,TraderThree,Tick,130,107,23,107,156700,156300,6968,-19075568,1250332,BREACH
670.625,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
670.625,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
670.625,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
670.75,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
670.75,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
670.75,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
670.968,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
670.968,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
670.968,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
671.296,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
671.296,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
671.296,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
671.546,TraderOne,Tick,3663,3674,-11,11,156700,156400,41740,-358440,-361740,OK
671.546,TraderTwo,Tick,0,10,-10,0,156700,156400,294,1468706,-98294,OK
671.546,TraderThree,Tick,130,107,23,107,156700,156400,6968,-19075568,1263332,BREACH
671.796,TraderOne,Tick,3663,3674,-11,11,156700,156200,41740,-358440,-361740,OK
671.796,TraderTwo,Tick,0,10,-10,0,156700,156200,294,1468706,-96294,OK
671.796,TraderThree,Tick,130,107,23,107,156700,156200,6968,-19075568,1237332,BREACH
672.0,TraderOne,Tick,3663,3674,-11,11,156700,156200,41740,-358440,-361740,OK
672.0,TraderTwo,Tick,0,10,-10,0,156700,156200,294,1468706,-96294,OK
672.0,TraderThree,Tick,130,107,23,107,156700,156200,6968,-19075568,1237332,BREACH
672.25,TraderOne,Tick,3663,3674,-11,11,156700,156200,41740,-358440,-361740,OK
672.25,TraderTwo,Tick,0,10,-10,0,156700,156200,294,1468706,-96294,OK
672.25,TraderThree,Tick,130,107,23,107,156700,156200,6968,-19075568,1237332,BREACH
672.625,TraderOne,Tick,3663,3674,-11,11,156700,156200,41740,-358440,-361740,OK
672.625,TraderTwo,Tick,0,10,-10,0,156700,156200,294,1468706,-96294,OK
672.625,TraderThree,Tick,130,107,23,107,156700,156200,6968,-19075568,1237332,BREACH
672.703,TraderOne,Tick,3663,3674,-11,11,156800,156200,41740,-358440,-361740,OK
672.703,TraderTwo,Tick,0,10,-10,0,156800,156200,294,1468706,-96294,OK
672.703,TraderThree,Tick,130,107,23,107,156800,156200,6968,-19075568,1237332,BREACH
673.046,TraderOne,Tick,3663,3674,-11,11,156800,156200,41740,-358440,-361740,OK
673.046,TraderTwo,Tick,0,10,-10,0,156800,156200,294,1468706,-96294,OK
673.046,TraderThree,Tick,130,107,23,107,156800,156200,6968,-19075568,1237332,BREACH
673.265,TraderOne,Tick,3663,3674,-11,11,156800,156200,41740,-358440,-361740,OK
673.265,TraderTwo,Tick,0,10,-10,0,156800,156200,294,1468706,-96294,OK
673.265,TraderThree,Tick,130,107,23,107,156800,156200,6968,-19075568,1237332,BREACH
673.453,TraderOne,Tick,3663,3674,-11,11,156800,156200,41740,-358440,-361740,OK
673.453,TraderTwo,Tick,0,10,-10,0,156800,156200,294,1468706,-96294,OK
673.453,TraderThree,Tick,130,107,23,107,156800,156200,6968,-19075568,1237332,BREACH
673.781,TraderOne,Tick,3663,3674,-11,11,156800,156200,41740,-358440,-361740,OK
673.781,TraderTwo,Tick,0,10,-10,0,156800,156200,294,1468706,-96294,OK
673.781,TraderThree,Tick,130,107,23,107,156800,156200,6968,-19075568,1237332,BREACH
674.0,TraderOne,Tick,3673,3674,-1,1,156100,156200,41584,-360284,-360184,OK
674.0,TraderTwo,Tick,0,10,-10,0,156100,156200,294,1468706,-92294,OK
674.0,TraderThree,Tick,130,107,23,107,156100,156200,6968,-19075568,1228132,BREACH
674.296,TraderOne,Tick,3673,3674,-1,1,156100,156200,41584,-360284,-360184,OK
674.296,TraderTwo,Tick,0,10,-10,0,156100,156200,294,1468706,-92294,OK
674.296,TraderThree,Tick,130,107,23,107,156100,156200,6968,-19075568,1228132,BREACH
674.484,TraderOne,Tick,3673,3674,-1,1,156100,156200,41584,-360284,-360184,OK
674.484,TraderTwo,Tick,0,10,-10,0,156100,156200,294,1468706,-92294,OK
674.484,TraderThree,Tick,130,107,23,107,156100,156200,6968,-19075568,1228132,BREACH
675.187,TraderOne,Tick,3673,3674,-1,1,156100,155800,41584,-360284,-360584,OK
675.187,TraderTwo,Tick,0,10,-10,0,156100,155800,294,1468706,-92294,OK
675.187,TraderThree,Tick,130,107,23,107,156100,155800,6968,-19075568,1185332,BREACH
675.546,TraderOne,Tick,3673,3684,-11,1,156200,155800,41896,1201404,-359896,OK
675.546,TraderTwo,Tick,0,10,-10,0,156200,155800,294,1468706,-92294,OK
675.546,TraderThree,Tick,130,107,23,107,156200,155800,6968,-19075568,1185332,BREACH
675.796,TraderOne,Tick,3673,3684,-11,11,156200,155800,41896,-359596,-362896,OK
675.796,TraderTwo,Tick,0,10,-10,0,156200,155800,294,1468706,-92294,OK
675.796,TraderThree,Tick,130,107,23,107,156200,155800,6968,-19075568,1185332,BREACH
675.968,TraderOne,Tick,3673,3694,-21,21,156200,155800,42208,-357908,-364208,OK
675.968,TraderTwo,Tick,0,10,-10,0,156200,155800,294,1468706,-92294,OK
675.968,TraderThree,Tick,130,107,23,107,156200,155800,6968,-19075568,1185332,BREACH
676.218,TraderOne,Tick,3673,3694,-21,21,156200,155800,42208,-357908,-364208,OK
676.218,TraderTwo,Tick,0,10,-10,0,156200,155800,294,1468706,-92294,OK
676.218,TraderThree,Tick,130,107,23,107,156200,155800,6968,-19075568,1185332,BREACH
676.546,TraderOne,Tick,3683,3694,-11,11,156100,155800,42052,-360752,-364052,OK
676.546,TraderTwo,Tick,0,10,-10,0,156100,155800,294,1468706,-92294,OK
676.546,TraderThree,Tick,130,107,23,107,156100,155800,6968,-19075568,1185332,BREACH
676.796,TraderOne,Tick,3693,3694,-1,1,155700,155800,41896,-362596,-362496,OK
676.796,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
676.796,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
677.046,TraderOne,Tick,3703,3694,9,-9,155700,155800,42207,-360907,-361807,OK
677.046,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
677.046,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
677.296,TraderOne,Tick,3713,3694,19,-19,155700,155800,42518,-358218,-360118,OK
677.296,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
677.296,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
677.453,TraderOne,Tick,3723,3694,29,-29,155700,155800,42829,-357529,-360429,OK
677.453,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
677.453,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
677.75,TraderOne,Tick,3723,3694,29,-29,155700,155800,42829,-357529,-360429,OK
677.75,TraderTwo,Tick,0,10,-10,0,155700,155800,294,1468706,-88294,OK
677.75,TraderThree,Tick,130,107,23,107,155700,155800,6968,-19075568,1176132,BREACH
678.031,TraderOne,Tick,3723,3694,29,-29,155700,155900,42829,-357529,-363329,OK
678.031,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
678.031,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
678.218,TraderOne,Tick,3733,3694,39,-39,155700,155900,43140,-356840,-364640,OK
678.218,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
678.218,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
678.625,TraderOne,Tick,3733,3694,39,-39,155700,155900,43140,-356840,-364640,OK
678.625,TraderTwo,Tick,0,10,-10,0,155700,155900,294,1468706,-88294,OK
678.625,TraderThree,Tick,130,107,23,107,155700,155900,6968,-19075568,1186832,BREACH
678.75,TraderOne,Tick,3733,3694,39,-39,155600,155900,43140,-356840,-368540,OK
678.75,TraderTwo,Tick,0,10,-10,0,155600,155900,294,1468706,-87294,OK
678.75,TraderThree,Tick,130,107,23,107,155600,155900,6968,-19075568,1184532,BREACH
679.0,TraderOne,Tick,3733,3704,29,-29,155500,155900,43451,-359451,-368151,OK
679.0,TraderTwo,Tick,0,10,-10,0,155500,155900,294,1468706,-87294,OK
679.0,TraderThree,Tick,130,107,23,107,155500,155900,6968,-19075568,1184532,BREACH
679.203,TraderOne,Tick,3733,3704,29,-29,155500,155900,43451,-359451,-368151,OK
679.203,TraderTwo,Tick,0,10,-10,0,155500,155900,294,1468706,-87294,OK
679.203,TraderThree,Tick,130,107,23,107,155500,155900,6968,-19075568,1184532,BREACH
679.531,TraderOne,Tick,3733,3714,19,-19,155700,155700,43295,-360295,-360295,OK
679.531,TraderTwo,Tick,0,10,-10,0,155700,155700,294,1468706,-88294,OK
679.531,TraderThree,Tick,130,107,23,107,155700,155700,6968,-19075568,1165432,BREACH
679.703,TraderOne,Tick,3733,3714,19,-19,155700,155700,43295,-360295,-360295,OK
679.703,TraderTwo,Tick,0,10,-10,0,155700,155700,294,1468706,-88294,OK
679.703,TraderThree,Tick,130,107,23,107,155700,155700,6968,-19075568,1165432,BREACH
680.015,TraderOne,Tick,3733,3714,19,-19,155700,155700,43295,-360295,-360295,OK
680.015,TraderTwo,Tick,0,10,-10,0,155700,155700,294,1468706,-88294,OK
680.015,TraderThree,Tick,130,107,23,107,155700,155700,6968,-19075568,1165432,BREACH
680.218,TraderOne,Tick,3733,3714,19,-19,155700,155700,43295,-360295,-360295,OK
680.218,TraderTwo,Tick,0,10,-10,0,155700,155700,294,1468706,-88294,OK
680.218,TraderThree,Tick,130,107,23,107,155700,155700,6968,-19075568,1165432,BREACH
680.5,TraderOne,Tick,3733,3724,9,-9,155500,155600,43139,-361139,-362039,OK
680.5,TraderTwo,Tick,0,10,-10,0,155500,155600,294,1468706,-86294,OK
680.5,TraderThree,Tick,130,107,23,107,155500,155600,6968,-19075568,1150132,BREACH
680.796,TraderOne,Tick,3736,3724,12,-12,155500,155600,43092,-361092,-362292,OK
680.796,TraderTwo,Tick,0,10,-10,0,155500,155600,294,1468706,-86294,OK
680.796,TraderThree,Tick,130,107,23,107,155500,155600,6968,-19075568,1150132,BREACH
680.984,TraderOne,Tick,3736,3724,12,-12,155500,155600,43092,-361092,-362292,OK
680.984,TraderTwo,Tick,0,10,-10,0,155500,155600,294,1468706,-86294,OK
680.984,TraderThree,Tick,130,107,23,107,155500,155600,6968,-19075568,1150132,BREACH
681.234,TraderOne,Tick,3736,3724,12,-12,155500,155600,43092,-361092,-362292,OK
681.234,TraderTwo,Tick,0,10,-10,0,155500,155600,294,1468706,-86294,OK
681.234,TraderThree,Tick,130,107,23,107,155500,155600,6968,-19075568,1150132,BREACH
681.453,TraderOne,Tick,3736,3724,12,-12,155500,155600,43092,-361092,-362292,OK
681.453,TraderTwo,Tick,0,10,-10,0,155500,155600,294,1468706,-86294,OK
681.453,TraderThree,Tick,130,107,23,107,155500,155600,6968,-19075568,1150132,BREACH
681.75,TraderOne,Tick,3736,3730,6,-6,155600,155600,42999,-361599,-361599,OK
681.75,TraderTwo,Tick,0,10,-10,0,155600,155600,294,1468706,-87294,OK
681.75,TraderThree,Tick,130,107,23,107,155600,155600,6968,-19075568,1152432,BREACH
682.031,TraderOne,Tick,3736,3730,6,-6,155600,155600,42999,-361599,-361599,OK
682.031,TraderTwo,Tick,0,10,-10,0,155600,155600,294,1468706,-87294,OK
682.031,TraderThree,Tick,130,107,23,107,155600,155600,6968,-19075568,1152432,BREACH
682.234,TraderOne,Tick,3736,3730,6,-6,155600,155700,42999,-361599,-362199,OK
682.234,TraderTwo,Tick,0,10,-10,0,155600,155700,294,1468706,-87294,OK
682.234,TraderThree,Tick,130,107,23,107,155600,155700,6968,-19075568,1163132,BREACH
682.5,TraderOne,Tick,3736,3730,6,-6,155600,155700,42999,-361599,-362199,OK
682.5,TraderTwo,Tick,0,10,-10,0,155600,155700,294,1468706,-87294,OK
682.5,TraderThree,Tick,130,107,23,107,155600,155700,6968,-19075568,1163132,BREACH
682.75,TraderOne,Tick,3736,3740,-4,4,156200,155400,42843,-358443,-359643,OK
682.75,TraderTwo,Tick,0,10,-10,0,156200,155400,294,1468706,-88294,OK
682.75,TraderThree,Tick,130,107,23,107,156200,155400,6968,-19075568,1133332,BREACH
682.953,TraderOne,Tick,3736,3740,-4,4,156200,155400,42843,-358443,-359643,OK
682.953,TraderTwo,Tick,0,10,-10,0,156200,155400,294,1468706,-88294,OK
682.953,TraderThree,Tick,130,107,23,107,156200,155400,6968,-19075568,1133332,BREACH
683.281,TraderOne,Tick,3736,3740,-4,4,156200,155400,42843,-358443,-359643,OK
683.281,TraderTwo,Tick,0,10,-10,0,156200,155400,294,1468706,-88294,OK
683.281,TraderThree,Tick,130,107,23,107,156200,155400,6968,-19075568,1133332,BREACH
683.578,TraderOne,Tick,3736,3740,-4,4,156200,155400,42843,-358443,-359643,OK
683.578,TraderTwo,Tick,0,10,-10,0,156200,155400,294,1468706,-88294,OK
683.578,TraderThree,Tick,130,107,23,107,156200,155400,6968,-19075568,1133332,BREACH
683.765,TraderOne,Tick,3736,3740,-4,4,156200,155400,42843,-358443,-359643,OK
683.765,TraderTwo,Tick,0,10,-10,0,156200,155400,294,1468706,-88294,OK
683.765,TraderThree,Tick,130,107,23,107,156200,155400,6968,-19075568,1133332,BREACH
684.0,TraderOne,Tick,3736,3740,-4,4,156200,155400,42843,-358443,-359643,OK
684.0,TraderTwo,Tick,0,10,-10,0,156200,155400,294,1468706,-88294,OK
684.0,TraderThree,Tick,130,107,23,107,156200,155400,6968,-19075568,1133332,BREACH
684.218,TraderOne,Tick,3736,3750,-14,14,155300,155400,42687,-357287,-355887,OK
684.218,TraderTwo,Tick,0,10,-10,0,155300,155400,294,1468706,-84294,OK
684.218,TraderThree,Tick,130,107,23,107,155300,155400,6968,-19075568,1124132,BREACH
684.484,TraderOne,Tick,3736,3750,-14,14,155300,155400,42687,-357287,-355887,OK
684.484,TraderTwo,Tick,0,10,-10,0,155300,155400,294,1468706,-84294,OK
684.484,TraderThree,Tick,130,107,23,107,155300,155400,6968,-19075568,1124132,BREACH
684.796,TraderOne,Tick,3736,3750,-14,14,155300,155400,42687,-357287,-355887,OK
684.796,TraderTwo,Tick,0,10,-10,0,155300,155400,294,1468706,-84294,OK
684.796,TraderThree,Tick,130,107,23,107,155300,155400,6968,-19075568,1124132,BREACH
684.953,TraderOne,Tick,3736,3750,-14,14,155300,155400,42687,-357287,-355887,OK
684.953,TraderTwo,Tick,0,10,-10,0,155300,155400,294,1468706,-84294,OK
684.953,TraderThree,Tick,130,107,23,107,155300,155400,6968,-19075568,1124132,BREACH
685.296,TraderOne,Tick,3736,3750,-14,14,155300,155400,42687,-357287,-355887,OK
685.296,TraderTwo,Tick,0,10,-10,0,155300,155400,294,1468706,-84294,OK
685.296,TraderThree,Tick,130,107,23,107,155300,155400,6968,-19075568,1124132,BREACH
685.468,TraderOne,Tick,3736,3750,-14,14,155300,155400,42687,-357287,-355887,OK
685.468,TraderTwo,Tick,0,10,-10,0,155300,155400,294,1468706,-84294,OK
685.468,TraderThree,Tick,130,107,23,107,155300,155400,6968,-19075568,1124132,BREACH
685.812,TraderOne,Tick,3746,3750,-4,4,155600,155500,42998,-359598,-359998,OK
685.812,TraderTwo,Tick,0,10,-10,0,155600,155500,294,1468706,-87294,OK
685.812,TraderThree,Tick,130,107,23,107,155600,155500,6968,-19075568,1141732,BREACH
686.125,TraderOne,Tick,3746,3750,-4,4,155600,155600,42998,-359598,-359598,OK
686.125,TraderTwo,Tick,0,10,-10,0,155600,155600,294,1468706,-87294,OK
686.125,TraderThree,Tick,130,107,23,107,155600,155600,6968,-19075568,1152432,BREACH
686.265,TraderOne,Tick,3756,3750,6,-6,155600,155600,43309,-359909,-359909,OK
686.265,TraderTwo,Tick,0,10,-10,0,155600,155600,294,1468706,-87294,OK
686.265,TraderThree,Tick,130,107,23,107,155600,155600,6968,-19075568,1152432,BREACH
686.515,TraderOne,Tick,3766,3750,16,-16,155600,155600,43620,-360220,-360220,OK
